sale_id,store,product_cat,units,unit_price,revenue,channel,satisfaction,date
S1967,South,Furniture,11,136.45,1500.95,Online,5.0,2024-07-18 00:00:00
S1968,South,Groceries,5,144.99,724.95,In-store,8.5,2024-11-22 00:00:00
S1969,East,Electronics,5,395.5,1977.5,In-store,6.6,2024-07-10 00:00:00
S1970,North,Cosmetics,4,567.46,2269.84,Online,6.1,2024-03-12 00:00:00
S1971,North,Electronics,1,73.94,73.94,In-store,9.6,2024-05-31 00:00:00
S1972,East,Groceries,7,148.84,1041.88,Online,7.4,2024-12-29 00:00:00
S1973,South,Electronics,9,223.11,2007.99,Online,4.2,2024-11-27 00:00:00
S1974,North,Apparel,10,283.07,2830.7,Online,5.6,2024-12-31 00:00:00
S1975,North,Cosmetics,11,112.88,1241.68,In-store,3.9,2024-04-29 00:00:00
S1976,North,Furniture,7,341.49,2390.43,Online,9.7,2024-08-31 00:00:00
S1977,North,Apparel,12,391.68,4700.16,In-store,3.9,2024-08-08 00:00:00
S1978,North,Groceries,12,309.17,3710.04,Online,6.1,2024-05-01 00:00:00
S1979,South,Apparel,10,39.45,394.5,In-store,8.0,2024-02-17 00:00:00
S1980,South,Apparel,11,53.37,587.07,Online,4.8,2024-03-01 00:00:00
S1981,South,Cosmetics,10,478.62,4786.2,Online,5.4,2024-05-19 00:00:00
S1982,North,Furniture,6,227.35,1364.1,In-store,9.2,2024-09-21 00:00:00
S1983,East,Apparel,11,363.55,3999.05,Online,9.9,2024-09-02 00:00:00
S1984,East,Furniture,11,363.55,3999.05,Online,7.7,2024-07-30 00:00:00
S1985,North,Electronics,9,447.0,4023.0,In-store,3.8,2024-03-05 00:00:00
S1986,East,Furniture,1,278.04,278.04,In-store,5.8,2024-09-21 00:00:00
S1987,North,Groceries,2,241.22,482.44,In-store,5.0,2024-04-08 00:00:00
S1988,East,Cosmetics,9,174.84,1573.56,Online,7.7,2024-06-07 00:00:00
S1989,South,Apparel,6,278.31,1669.86,In-store,5.5,2024-12-06 00:00:00
S1990,East,Electronics,4,362.15,1448.6,In-store,5.6,2024-02-23 00:00:00
S1991,East,Apparel,8,118.29,946.32,In-store,3.6,2024-10-01 00:00:00
S1992,South,Apparel,12,40.39,484.68,Online,3.9,2024-05-31 00:00:00
S1993,North,Apparel,8,293.66,2349.28,Online,6.0,2024-02-01 00:00:00
S1994,South,Electronics,11,67.23,739.53,In-store,8.6,2024-11-03 00:00:00
S1995,South,Apparel,4,293.2,1172.8,In-store,8.2,2024-02-10 00:00:00
S1996,East,Electronics,4,323.43,1293.72,In-store,4.3,2024-06-03 00:00:00
S1997,North,Cosmetics,4,350.7,1402.8,In-store,7.3,2024-06-08 00:00:00
S1998,South,Groceries,9,271.64,2444.76,In-store,4.4,2024-06-06 00:00:00
S1999,North,Electronics,5,482.63,2413.15,Online,7.3,2024-01-10 00:00:00
S2000,East,Furniture,11,116.54,1281.94,In-store,9.4,2024-02-06 00:00:00
